source_run,phase,phase_order,phase_score,declared_range_metric_count,available_metric_count,registered_metric_count,metric_coverage_rate,observation_count,interpretation
20260713_121634_b-n0001,user_simulation,0,0.6,10,11,14,0.7857142857142857,11,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,audio_input,1,0.7526428571428572,7,12,12,1.0,12,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,asr,2,0.6635624999999999,16,19,23,0.8260869565217391,19,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,nlu,3,0.16666666666666666,6,7,17,0.4117647058823529,7,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,dialogue_state_tracking,4,0.7777777777777778,9,9,18,0.5,9,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,dialogue_management,5,0.4934210526315789,19,19,21,0.9047619047619048,19,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,backend_task_execution,6,0.26666666666666666,15,16,20,0.8,16,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,nlg,7,0.27513076923076923,26,26,29,0.896551724137931,26,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,tts,8,0.7812865384615384,13,16,22,0.7272727272727273,16,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,task_outcome,9,0.1,10,14,19,0.7368421052631579,14,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,whole_dialogue,10,0.2849842105263158,19,29,31,0.9354838709677419,29,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
20260713_121634_b-n0001,metric_validity,11,,0,0,5,0.0,0,equal-weighted descriptive score over available declared-range metrics; inspect component metrics before inference
